call_id,arrival_time,wait_time_hr,wait_time_min,handle_time_hr,handle_time_min,total_time_min,agent_id,call_type,abandoned,sla_met,queue_at_arrival,day,hour,is_peak,long_wait
289,5.7009,0.0703,4.22,0.0,0.0,4.22,0,Technical,1,0,2,1,13,0,1
290,5.7188,0.0524,3.14,0.0,0.0,3.14,0,Complaint,1,0,2,1,13,0,1
291,5.7194,0.0518,3.11,0.0859,5.15,8.26,2,Technical,0,1,2,1,13,0,1
292,5.7202,0.0745,4.47,0.0,0.0,4.47,0,Complaint,1,0,2,1,13,0,1
293,5.7548,0.0399,2.4,0.0,0.0,2.4,0,Technical,1,0,2,1,13,0,1
294,5.7637,0.031,1.86,0.0,0.0,1.86,0,Billing,1,0,2,1,13,0,0
295,5.7664,0.0283,1.7,0.0583,3.5,5.2,1,Billing,0,1,2,1,13,0,0
296,5.7812,0.0332,1.99,0.0537,3.22,5.22,3,Complaint,0,1,2,1,13,0,0
297,5.8106,0.0424,2.55,0.0,0.0,2.55,0,Billing,1,0,2,1,13,0,1
298,5.8155,0.0376,2.26,0.0,0.0,2.26,0,Technical,1,0,2,1,13,0,1
299,5.835,0.0181,1.08,0.0279,1.67,2.76,1,General,0,1,2,1,13,0,0
300,5.8368,0.0204,1.22,0.2303,13.82,15.04,2,Complaint,0,1,2,1,13,0,0
301,5.8378,0.0303,1.82,0.0,0.0,1.82,0,Billing,1,0,2,1,13,0,0
302,5.853,0.0152,0.91,0.025,1.5,2.41,3,Billing,0,1,2,1,13,0,0
303,5.8685,0.0124,0.74,0.0608,3.65,4.39,1,Technical,0,1,2,1,13,0,0
304,5.8888,0.0043,0.26,0.0519,3.11,3.37,3,Billing,0,1,2,1,13,0,0
305,5.9147,0.027,1.62,0.0,0.0,1.62,0,Billing,1,0,2,1,13,0,0
306,5.9892,0.0,0.0,0.0653,3.92,3.92,1,Technical,0,1,1,1,13,0,0
307,6.0037,0.0,0.0,0.0972,5.83,5.83,3,Billing,0,1,2,1,14,1,0
308,6.0115,0.0429,2.58,0.0,0.0,2.58,0,Account,1,0,2,1,14,1,1
309,6.0432,0.0112,0.67,0.0,0.0,0.67,0,Technical,1,0,2,1,14,1,0
310,6.0495,0.0049,0.29,0.0543,3.26,3.55,1,Account,0,1,2,1,14,1,0
311,6.0611,0.0263,1.58,0.0726,4.35,5.93,2,Billing,0,1,2,1,14,1,0
312,6.0627,0.0382,2.29,0.0,0.0,2.29,0,General,1,0,2,1,14,1,1
313,6.0633,0.0377,2.26,0.0,0.0,2.26,0,Account,1,0,2,1,14,1,1
314,6.129,0.0,0.0,0.0695,4.17,4.17,3,Billing,0,1,1,1,14,1,0
315,6.1652,0.0,0.0,0.0511,3.07,3.07,1,Billing,0,1,1,1,14,1,0
316,6.189,0.0,0.0,0.037,2.22,2.22,2,Complaint,0,1,2,1,14,1,0
317,6.1995,0.0,0.0,0.0673,4.04,4.04,3,Technical,0,1,2,1,14,1,0
318,6.2033,0.013,0.78,0.0673,4.04,4.82,1,Technical,0,1,2,1,14,1,0
319,6.2067,0.0192,1.15,0.1314,7.88,9.04,2,Complaint,0,1,2,1,14,1,0
320,6.2125,0.0543,3.26,0.0,0.0,3.26,0,General,1,0,2,1,14,1,1
321,6.2284,0.0384,2.3,0.0,0.0,2.3,0,Billing,1,0,2,1,14,1,1
322,6.2535,0.0133,0.8,0.0,0.0,0.8,0,Billing,1,0,2,1,14,1,0
323,6.2751,0.0,0.0,0.0313,1.88,1.88,3,General,0,1,2,1,14,1,0
324,6.2816,0.002,0.12,0.0423,2.54,2.66,1,Account,0,1,2,1,14,1,0
325,6.3436,0.0,0.0,0.078,4.68,4.68,3,Complaint,0,1,1,1,14,1,0
326,6.3704,0.0,0.0,0.0281,1.69,1.69,1,Billing,0,1,1,1,14,1,0
327,6.3865,0.0,0.0,0.0483,2.9,2.9,2,Account,0,1,2,1,14,1,0
328,6.4055,0.0,0.0,0.0079,0.48,0.48,1,Billing,0,1,2,1,14,1,0
329,6.4163,0.0,0.0,0.0248,1.49,1.49,1,Billing,0,1,2,1,14,1,0
330,6.422,0.0,0.0,0.1511,9.07,9.07,3,Technical,0,1,2,1,14,1,0
331,6.4308,0.004,0.24,0.0564,3.38,3.63,2,Billing,0,1,2,1,14,1,0
332,6.4592,0.0,0.0,0.0685,4.11,4.11,1,Billing,0,1,2,1,14,1,0
333,6.4595,0.0318,1.91,0.0,0.0,1.91,0,Billing,1,0,2,1,14,1,0
334,6.4619,0.0293,1.76,0.0603,3.62,5.38,2,Account,0,1,2,1,14,1,0
335,6.4629,0.0648,3.89,0.0,0.0,3.89,0,Billing,1,0,2,1,14,1,1
336,6.4637,0.064,3.84,0.0551,3.3,7.14,1,General,0,1,2,1,14,1,1
337,6.5024,0.0492,2.95,0.0,0.0,2.95,0,Account,1,0,2,1,14,1,1
338,6.5267,0.0248,1.49,0.0338,2.03,3.52,2,Billing,0,1,2,1,14,1,0
339,6.5396,0.0335,2.01,0.0652,3.91,5.92,3,Account,0,1,2,1,14,1,1
340,6.5416,0.0411,2.47,0.0,0.0,2.47,0,Account,1,0,2,1,14,1,1
341,6.5552,0.0276,1.65,0.0832,4.99,6.65,1,Technical,0,1,2,1,14,1,0
342,6.568,0.0174,1.04,0.0,0.0,1.04,0,Account,1,0,2,1,14,1,0
343,6.5718,0.0136,0.82,0.0287,1.72,2.54,2,General,0,1,2,1,14,1,0
344,6.5832,0.0309,1.85,0.0484,2.91,4.76,2,Billing,0,1,2,1,14,1,0
345,6.5934,0.045,2.7,0.03,1.8,4.5,3,General,0,1,2,1,14,1,1
346,6.6125,0.05,3.0,0.0,0.0,3.0,0,General,1,0,2,1,14,1,1
347,6.6327,0.0299,1.79,0.0,0.0,1.79,0,General,1,0,2,1,14,1,0
348,6.6336,0.0289,1.74,0.0402,2.41,4.15,2,Account,0,1,2,1,14,1,0
349,6.643,0.023,1.38,0.0607,3.64,5.02,1,Technical,0,1,2,1,14,1,0
350,6.6626,0.0057,0.34,0.0362,2.17,2.52,3,General,0,1,2,1,14,1,0
351,6.6766,0.0261,1.57,0.0,0.0,1.57,0,Billing,1,0,2,1,14,1,0
352,6.7154,0.0,0.0,0.0991,5.95,5.95,2,Technical,0,1,1,1,14,1,0
353,6.7369,0.0,0.0,0.1119,6.71,6.71,3,Billing,0,1,1,1,14,1,0
354,6.7405,0.0,0.0,0.1337,8.02,8.02,1,Billing,0,1,2,1,14,1,0
355,6.742,0.0726,4.35,0.0,0.0,4.35,0,Complaint,1,0,2,1,14,1,1
356,6.7625,0.052,3.12,0.0547,3.28,6.4,2,Billing,0,1,2,1,14,1,1
357,6.7631,0.0858,5.15,0.0,0.0,5.15,0,Technical,1,0,2,1,14,1,1
358,6.7807,0.0682,4.09,0.1661,9.97,14.06,3,Technical,0,1,2,1,14,1,1
359,6.837,0.0322,1.93,0.0,0.0,1.93,0,Billing,1,0,2,1,14,1,0
360,6.8542,0.0151,0.91,0.1283,7.7,8.6,2,Technical,0,1,2,1,14,1,0
361,6.864,0.0102,0.61,0.0641,3.85,4.46,1,Technical,0,1,2,1,14,1,0
362,6.8846,0.0537,3.22,0.0,0.0,3.22,0,General,1,0,2,1,14,1,1
363,6.8969,0.0415,2.49,0.0,0.0,2.49,0,Account,1,0,2,1,14,1,1
364,6.9127,0.0257,1.54,0.0292,1.75,3.3,1,Billing,0,1,2,1,14,1,0
365,6.9694,0.0,0.0,0.1634,9.81,9.81,1,Technical,0,1,2,1,14,1,0
366,6.9792,0.0184,1.1,0.0823,4.94,6.04,2,Complaint,0,1,2,1,14,1,0
367,7.0442,0.0,0.0,0.0165,0.99,0.99,3,General,0,1,2,1,15,1,0
368,7.0913,0.0,0.0,0.02,1.2,1.2,3,Account,0,1,1,1,15,1,0
369,7.0957,0.0,0.0,0.0324,1.94,1.94,2,General,0,1,2,1,15,1,0
370,7.0971,0.0142,0.85,0.0,0.0,0.85,0,Technical,1,0,2,1,15,1,0
371,7.0992,0.0121,0.73,0.0674,4.05,4.77,3,Technical,0,1,2,1,15,1,0
372,7.0996,0.0284,1.71,0.0,0.0,1.71,0,Billing,1,0,2,1,15,1,0
373,7.1016,0.0264,1.59,0.0,0.0,1.59,0,Technical,1,0,2,1,15,1,0
374,7.1246,0.0035,0.21,0.1268,7.61,7.82,2,Complaint,0,1,2,1,15,1,0
375,7.126,0.0068,0.41,0.0287,1.72,2.13,1,General,0,1,2,1,15,1,0
376,7.1337,0.0278,1.67,0.0621,3.73,5.4,1,General,0,1,2,1,15,1,0
377,7.171,0.0078,0.47,0.0085,0.51,0.98,3,General,0,1,2,1,15,1,0
378,7.1715,0.0158,0.95,0.0,0.0,0.95,0,Complaint,1,0,2,1,15,1,0
379,7.2052,0.0,0.0,0.0932,5.59,5.59,3,Technical,0,1,2,1,15,1,0
380,7.2118,0.0119,0.71,0.0364,2.18,2.9,1,General,0,1,2,1,15,1,0
381,7.2143,0.0406,2.43,0.0,0.0,2.43,0,Technical,1,0,2,1,15,1,1
382,7.2382,0.0167,1.0,0.07,4.2,5.2,2,Technical,0,1,2,1,15,1,0
383,7.258,0.0021,0.13,0.0269,1.62,1.74,1,General,0,1,2,1,15,1,0
384,7.3,0.0,0.0,0.0364,2.18,2.18,1,Account,0,1,1,1,15,1,0
385,7.3265,0.0,0.0,0.0308,1.85,1.85,3,Account,0,1,1,1,15,1,0
386,7.3591,0.0,0.0,0.0329,1.97,1.97,2,Billing,0,1,0,1,15,1,0
387,7.3657,0.0,0.0,0.0944,5.67,5.67,1,Technical,0,1,1,1,15,1,0
388,7.3696,0.0,0.0,0.0522,3.13,3.13,3,Billing,0,1,2,1,15,1,0
389,7.3974,0.0,0.0,0.0423,2.54,2.54,2,Billing,0,1,2,1,15,1,0
390,7.4303,0.0,0.0,0.1027,6.16,6.16,3,Technical,0,1,2,1,15,1,0
391,7.5234,0.0,0.0,0.0404,2.42,2.42,2,Billing,0,1,1,1,15,1,0
392,7.534,0.0,0.0,0.0655,3.93,3.93,1,Technical,0,1,1,1,15,1,0
393,7.5434,0.0,0.0,0.0117,0.7,0.7,3,Account,0,1,2,1,15,1,0
394,7.5733,0.0,0.0,0.0642,3.85,3.85,3,Billing,0,1,1,1,15,1,0
395,7.5816,0.0,0.0,0.0437,2.62,2.62,2,Billing,0,1,2,1,15,1,0
396,7.635,0.0,0.0,0.0884,5.31,5.31,1,Account,0,1,1,1,15,1,0
397,7.6741,0.0,0.0,0.0482,2.89,2.89,2,Billing,0,1,1,1,15,1,0
398,7.6854,0.0,0.0,0.0233,1.4,1.4,3,General,0,1,2,1,15,1,0
399,7.7131,0.0,0.0,0.0854,5.12,5.12,3,Technical,0,1,2,1,15,1,0
400,7.7412,0.0,0.0,0.0426,2.56,2.56,2,Billing,0,1,1,1,15,1,0
401,7.7434,0.0,0.0,0.0473,2.84,2.84,1,Account,0,1,2,1,15,1,0
402,7.79,0.0,0.0,0.0196,1.18,1.18,2,General,0,1,2,1,15,1,0
403,7.8041,0.0,0.0,0.1207,7.24,7.24,1,Technical,0,1,1,1,15,1,0
404,7.8391,0.0,0.0,0.0276,1.65,1.65,3,Billing,0,1,1,1,15,1,0
405,7.8468,0.0,0.0,0.1445,8.67,8.67,2,Technical,0,1,2,1,15,1,0
406,7.892,0.0,0.0,0.0414,2.48,2.48,3,Billing,0,1,2,1,15,1,0
407,7.9018,0.0229,1.37,0.0514,3.08,4.46,1,Billing,0,1,2,1,15,1,0
408,7.9021,0.0313,1.88,0.0,0.0,1.88,0,General,1,0,2,1,15,1,0
409,7.9492,0.0,0.0,0.0495,2.97,2.97,3,Technical,0,1,2,1,15,1,0
410,7.9511,0.025,1.5,0.0,0.0,1.5,0,Billing,1,0,2,1,15,1,0
411,7.9588,0.0173,1.04,0.0659,3.95,4.99,1,Billing,0,1,2,1,15,1,0
412,8.0188,0.0,0.0,0.0618,3.71,3.71,2,Billing,0,1,1,2,8,0,0
413,8.0789,0.0,0.0,0.0772,4.63,4.63,3,Technical,0,1,1,2,8,0,0
414,8.096,0.0,0.0,0.0627,3.76,3.76,1,Complaint,0,1,1,2,8,0,0
415,8.1159,0.0,0.0,0.1509,9.05,9.05,2,Technical,0,1,2,2,8,0,0
416,8.1278,0.0282,1.69,0.0,0.0,1.69,0,Billing,1,0,2,2,8,0,0
417,8.1348,0.0213,1.28,0.025,1.5,2.78,3,General,0,1,2,2,8,0,0
418,8.1428,0.0159,0.95,0.0227,1.36,2.31,1,Account,0,1,2,2,8,0,0
419,8.1651,0.016,0.96,0.0374,2.25,3.2,3,Account,0,1,2,2,8,0,0
420,8.193,0.0,0.0,0.1076,6.45,6.45,1,Billing,0,1,2,2,8,0,0
421,8.2244,0.0,0.0,0.024,1.44,1.44,3,Account,0,1,2,2,8,0,0
422,8.2555,0.0,0.0,0.0332,1.99,1.99,3,Account,0,1,2,2,8,0,0
423,8.2575,0.0094,0.56,0.1091,6.54,7.11,2,Technical,0,1,2,2,8,0,0
424,8.2711,0.0176,1.06,0.0298,1.79,2.84,3,Billing,0,1,2,2,8,0,0
425,8.2723,0.0283,1.7,0.0,0.0,1.7,0,Billing,1,0,2,2,8,0,0
426,8.2882,0.0123,0.74,0.0,0.0,0.74,0,Complaint,1,0,2,2,8,0,0
427,8.2999,0.0007,0.04,0.0199,1.19,1.23,1,Billing,0,1,2,2,8,0,0
428,8.3436,0.0,0.0,0.0252,1.51,1.51,3,General,0,1,1,2,8,0,0
429,8.3523,0.0,0.0,0.0429,2.58,2.58,1,Billing,0,1,2,2,8,0,0
430,8.3547,0.0141,0.85,0.0,0.0,0.85,0,Account,1,0,2,2,8,0,0
431,8.3578,0.011,0.66,0.0,0.0,0.66,0,Billing,1,0,2,2,8,0,0
432,8.3865,0.0,0.0,0.0837,5.02,5.02,3,Technical,0,1,1,2,8,0,0
433,8.4058,0.0,0.0,0.0206,1.23,1.23,2,General,0,1,1,2,8,0,0
434,8.4079,0.0,0.0,0.0186,1.12,1.12,1,General,0,1,2,2,8,0,0
435,8.4096,0.0167,1.0,0.0,0.0,1.0,0,General,1,0,2,2,8,0,0
436,8.4338,0.0,0.0,0.0646,3.87,3.87,2,Technical,0,1,1,2,8,0,0
437,8.4353,0.0,0.0,0.0244,1.47,1.47,1,Billing,0,1,2,2,8,0,0
438,8.4698,0.0,0.0,0.0484,2.9,2.9,1,Complaint,0,1,2,2,8,0,0
439,8.4943,0.0,0.0,0.0928,5.57,5.57,3,Technical,0,1,2,2,8,0,0
440,8.496,0.0024,0.14,0.0,0.0,0.14,0,Billing,1,0,2,2,8,0,0
441,8.4978,0.0006,0.04,0.0556,3.34,3.37,2,Technical,0,1,2,2,8,0,0
442,8.5841,0.0,0.0,0.0402,2.41,2.41,1,Billing,0,1,1,2,8,0,0
443,8.5935,0.0,0.0,0.0333,2.0,2.0,2,Technical,0,1,1,2,8,0,0
444,8.6027,0.0,0.0,0.0187,1.12,1.12,3,Account,0,1,2,2,8,0,0
445,8.6362,0.0,0.0,0.0263,1.58,1.58,3,General,0,1,0,2,8,0,0
446,8.6951,0.0,0.0,0.0396,2.37,2.37,1,Billing,0,1,0,2,8,0,0
447,8.7805,0.0,0.0,0.0466,2.79,2.79,2,Technical,0,1,0,2,8,0,0
448,8.8085,0.0,0.0,0.0441,2.65,2.65,3,Account,0,1,1,2,8,0,0
449,8.8179,0.0,0.0,0.0302,1.81,1.81,1,Account,0,1,2,2,8,0,0
450,8.8196,0.0074,0.44,0.0872,5.23,5.67,2,Technical,0,1,2,2,8,0,0
451,8.8497,0.0,0.0,0.0353,2.12,2.12,1,General,0,1,2,2,8,0,0
452,8.866,0.0,0.0,0.0396,2.38,2.38,3,General,0,1,2,2,8,0,0
453,8.877,0.0079,0.47,0.0908,5.45,5.92,1,Complaint,0,1,2,2,8,0,0
454,8.9244,0.0,0.0,0.0751,4.51,4.51,3,Technical,0,1,1,2,8,0,0
455,8.9268,0.0,0.0,0.0655,3.93,3.93,2,Billing,0,1,2,2,8,0,0
456,8.9403,0.0354,2.13,0.0476,2.86,4.98,1,Technical,0,1,2,2,8,0,1
457,8.9406,0.0517,3.1,0.0,0.0,3.1,0,Billing,1,0,2,2,8,0,1
458,8.9532,0.0391,2.35,0.0,0.0,2.35,0,Billing,1,0,2,2,8,0,1
459,8.9544,0.0379,2.28,0.0,0.0,2.28,0,Billing,1,0,2,2,8,0,1
460,8.9569,0.0354,2.12,0.0586,3.52,5.64,2,Account,0,1,2,2,8,0,1
461,8.9594,0.0401,2.41,0.0,0.0,2.41,0,Complaint,1,0,2,2,8,0,1
462,8.9804,0.0192,1.15,0.0342,2.05,3.2,3,Billing,0,1,2,2,8,0,0
463,9.0078,0.0156,0.94,0.0355,2.13,3.07,1,Billing,0,1,2,2,9,1,0
464,9.0253,0.0085,0.51,0.0381,2.28,2.79,3,General,0,1,2,2,9,1,0
465,9.0908,0.0,0.0,0.1198,7.19,7.19,2,Billing,0,1,0,2,9,1,0
466,9.1002,0.0,0.0,0.0852,5.11,5.11,1,Technical,0,1,1,2,9,1,0
467,9.1069,0.0,0.0,0.0836,5.02,5.02,3,Billing,0,1,2,2,9,1,0
468,9.1475,0.0379,2.27,0.0319,1.91,4.19,1,Account,0,1,2,2,9,1,1
469,9.1526,0.038,2.28,0.0547,3.28,5.56,3,General,0,1,2,2,9,1,1
470,9.2186,0.0,0.0,0.0455,2.73,2.73,2,Technical,0,1,1,2,9,1,0
471,9.2189,0.0,0.0,0.0304,1.83,1.83,1,Billing,0,1,2,2,9,1,0
472,9.2889,0.0,0.0,0.0389,2.34,2.34,3,Account,0,1,0,2,9,1,0
473,9.2898,0.0,0.0,0.2162,12.97,12.97,1,Complaint,0,1,1,2,9,1,0
474,9.3341,0.0,0.0,0.0389,2.33,2.33,2,Account,0,1,1,2,9,1,0
475,9.3491,0.0,0.0,0.0794,4.76,4.76,3,Complaint,0,1,2,2,9,1,0
476,9.4483,0.0,0.0,0.0266,1.6,1.6,2,Billing,0,1,1,2,9,1,0
477,9.4498,0.0,0.0,0.0675,4.05,4.05,3,Technical,0,1,2,2,9,1,0
478,9.466,0.0089,0.53,0.0272,1.63,2.17,2,Billing,0,1,2,2,9,1,0
479,9.5356,0.0,0.0,0.0241,1.45,1.45,2,Account,0,1,0,2,9,1,0
480,9.5504,0.0,0.0,0.0619,3.72,3.72,1,Technical,0,1,1,2,9,1,0
481,9.5703,0.0,0.0,0.146,8.76,8.76,3,Complaint,0,1,1,2,9,1,0
482,9.5941,0.0,0.0,0.1673,10.04,10.04,2,Complaint,0,1,2,2,9,1,0
483,9.6062,0.0062,0.37,0.0538,3.23,3.6,1,General,0,1,2,2,9,1,0
484,9.626,0.0402,2.41,0.0423,2.54,4.95,1,Billing,0,1,2,2,9,1,1
485,9.6435,0.065,3.9,0.0,0.0,3.9,0,Technical,1,0,2,2,9,1,1
486,9.6898,0.0187,1.12,0.0654,3.92,5.05,1,Technical,0,1,2,2,9,1,0
487,9.6907,0.0256,1.53,0.0348,2.09,3.62,3,General,0,1,2,2,9,1,0
488,9.6973,0.0537,3.22,0.0463,2.78,6.0,3,General,0,1,2,2,9,1,1
489,9.7574,0.004,0.24,0.0422,2.53,2.77,2,Account,0,1,2,2,9,1,0
490,9.8016,0.0,0.0,0.0539,3.24,3.24,1,Account,0,1,1,2,9,1,0
491,9.8138,0.0,0.0,0.0477,2.86,2.86,3,Technical,0,1,1,2,9,1,0
492,9.8331,0.0,0.0,0.0572,3.43,3.43,2,Account,0,1,2,2,9,1,0
493,9.8396,0.0159,0.95,0.0668,4.01,4.96,1,Billing,0,1,2,2,9,1,0
494,9.8438,0.0177,1.06,0.0248,1.49,2.55,3,General,0,1,2,2,9,1,0
495,9.8563,0.03,1.8,0.0,0.0,1.8,0,Account,1,0,2,2,9,1,0
496,9.865,0.0213,1.28,0.0,0.0,1.28,0,Billing,1,0,2,2,9,1,0
497,9.8825,0.0037,0.22,0.0788,4.73,4.95,3,Complaint,0,1,2,2,9,1,0
498,9.8841,0.0062,0.37,0.0471,2.82,3.19,2,Technical,0,1,2,2,9,1,0
499,9.9574,0.0,0.0,0.0598,3.59,3.59,1,Technical,0,1,1,2,9,1,0
500,10.0431,0.0,0.0,0.06,3.6,3.6,2,Billing,0,1,0,2,10,1,0
501,10.067,0.0,0.0,0.0457,2.74,2.74,3,Complaint,0,1,1,2,10,1,0
502,10.0824,0.0,0.0,0.0541,3.25,3.25,1,Billing,0,1,2,2,10,1,0
503,10.0898,0.0133,0.8,0.0333,2.0,2.79,2,Billing,0,1,2,2,10,1,0
504,10.1234,0.0,0.0,0.0656,3.94,3.94,3,Technical,0,1,2,2,10,1,0
505,10.1465,0.0,0.0,0.0908,5.45,5.45,2,Technical,0,1,1,2,10,1,0
506,10.1501,0.0,0.0,0.0531,3.19,3.19,1,Billing,0,1,2,2,10,1,0
507,10.1984,0.0,0.0,0.0882,5.29,5.29,3,Technical,0,1,2,2,10,1,0
508,10.233,0.0,0.0,0.0754,4.52,4.52,1,Billing,0,1,2,2,10,1,0
509,10.2929,0.0,0.0,0.0151,0.91,0.91,2,Billing,0,1,1,2,10,1,0
510,10.3187,0.0,0.0,0.0391,2.35,2.35,3,Account,0,1,0,2,10,1,0
511,10.3377,0.0,0.0,0.1166,6.99,6.99,2,Complaint,0,1,1,2,10,1,0
512,10.3486,0.0,0.0,0.1078,6.47,6.47,1,Complaint,0,1,2,2,10,1,0
513,10.4025,0.0,0.0,0.0244,1.46,1.46,3,Account,0,1,2,2,10,1,0
514,10.4428,0.0,0.0,0.0116,0.7,0.7,3,Billing,0,1,2,2,10,1,0
515,10.4437,0.0106,0.64,0.0712,4.27,4.91,2,Technical,0,1,2,2,10,1,0
516,10.4442,0.0101,0.61,0.0372,2.23,2.84,3,Technical,0,1,2,2,10,1,0
517,10.4537,0.0027,0.16,0.0323,1.94,2.1,1,Account,0,1,2,2,10,1,0
518,10.4869,0.0017,0.1,0.0504,3.02,3.12,1,Billing,0,1,2,2,10,1,0
519,10.5742,0.0,0.0,0.0079,0.47,0.47,3,Billing,0,1,0,2,10,1,0
520,10.5775,0.0,0.0,0.0377,2.26,2.26,2,Technical,0,1,1,2,10,1,0
521,10.5955,0.0,0.0,0.0935,5.61,5.61,1,Account,0,1,1,2,10,1,0
522,10.6051,0.0,0.0,0.0881,5.28,5.28,3,Billing,0,1,2,2,10,1,0
523,10.6752,0.0,0.0,0.0492,2.95,2.95,2,General,0,1,2,2,10,1,0
524,10.7121,0.0,0.0,0.0262,1.57,1.57,1,Account,0,1,1,2,10,1,0
525,10.7485,0.0,0.0,0.0663,3.98,3.98,3,Billing,0,1,0,2,10,1,0
526,10.7612,0.0,0.0,0.0231,1.38,1.38,2,Billing,0,1,1,2,10,1,0
527,10.7719,0.0,0.0,0.0234,1.4,1.4,1,Billing,0,1,2,2,10,1,0
528,10.7783,0.006,0.36,0.0443,2.66,3.02,2,Account,0,1,2,2,10,1,0
529,10.7795,0.0159,0.95,0.0226,1.35,2.3,1,Billing,0,1,2,2,10,1,0
530,10.8195,0.0,0.0,0.0391,2.35,2.35,3,General,0,1,1,2,10,1,0
531,10.853,0.0,0.0,0.0443,2.66,2.66,1,Technical,0,1,1,2,10,1,0
532,11.0164,0.0,0.0,0.0929,5.57,5.57,2,Technical,0,1,0,2,11,1,0
533,11.1303,0.0,0.0,0.0378,2.27,2.27,3,General,0,1,0,2,11,1,0
534,11.1465,0.0,0.0,0.0964,5.78,5.78,1,Billing,0,1,1,2,11,1,0
535,11.1759,0.0,0.0,0.1142,6.85,6.85,2,Technical,0,1,1,2,11,1,0
536,11.2338,0.0,0.0,0.0249,1.5,1.5,3,General,0,1,2,2,11,1,0
537,11.2717,0.0,0.0,0.0296,1.77,1.77,1,Account,0,1,1,2,11,1,0
538,11.2774,0.0,0.0,0.0665,3.99,3.99,3,Technical,0,1,2,2,11,1,0
539,11.2893,0.0008,0.05,0.0575,3.45,3.49,2,Billing,0,1,2,2,11,1,0
540,11.2921,0.0091,0.55,0.0,0.0,0.55,0,Account,1,0,2,2,11,1,0
541,11.3537,0.0,0.0,0.0747,4.48,4.48,1,Technical,0,1,0,2,11,1,0
542,11.3723,0.0,0.0,0.0232,1.39,1.39,3,General,0,1,1,2,11,1,0
543,11.3775,0.0,0.0,0.028,1.68,1.68,2,General,0,1,2,2,11,1,0
544,11.3998,0.0,0.0,0.0378,2.27,2.27,3,Account,0,1,2,2,11,1,0
545,11.4191,0.0,0.0,0.0314,1.88,1.88,2,Account,0,1,2,2,11,1,0
546,11.4279,0.0005,0.03,0.098,5.88,5.91,1,Technical,0,1,2,2,11,1,0
547,11.4303,0.0072,0.43,0.0448,2.69,3.12,3,Account,0,1,2,2,11,1,0
548,11.4526,0.0,0.0,0.1127,6.76,6.76,2,Technical,0,1,2,2,11,1,0
549,11.4673,0.0151,0.91,0.0242,1.45,2.36,3,Account,0,1,2,2,11,1,0
550,11.4969,0.0097,0.58,0.0934,5.61,6.19,3,Technical,0,1,2,2,11,1,0
551,11.5116,0.0148,0.89,0.0652,3.91,4.8,1,Complaint,0,1,2,2,11,1,0
552,11.5498,0.0155,0.93,0.0,0.0,0.93,0,Technical,1,0,2,2,11,1,0
553,11.5659,0.0,0.0,0.0377,2.26,2.26,2,Account,0,1,2,2,11,1,0
554,11.5823,0.0092,0.55,0.0569,3.41,3.97,1,Technical,0,1,2,2,11,1,0
555,11.6242,0.0,0.0,0.2715,16.29,16.29,3,Complaint,0,1,1,2,11,1,0
556,11.6345,0.0,0.0,0.0352,2.11,2.11,2,General,0,1,2,2,11,1,0
557,11.6374,0.011,0.66,0.0382,2.29,2.96,1,Billing,0,1,2,2,11,1,0
558,11.638,0.0318,1.91,0.0,0.0,1.91,0,General,1,0,2,2,11,1,0
559,11.6661,0.0036,0.22,0.0317,1.9,2.12,2,General,0,1,2,2,11,1,0
560,11.6855,0.0012,0.07,0.026,1.56,1.63,1,General,0,1,2,2,11,1,0
561,11.7098,0.0,0.0,0.2126,12.76,12.76,2,Complaint,0,1,2,2,11,1,0
562,11.7146,0.0,0.0,0.0434,2.6,2.6,1,Technical,0,1,2,2,11,1,0
563,11.7176,0.0404,2.43,0.0406,2.44,4.86,1,Account,0,1,2,2,11,1,1
564,11.7179,0.0808,4.85,0.0,0.0,4.85,0,Billing,1,0,2,2,11,1,1
565,11.7265,0.0722,4.33,0.025,1.5,5.83,1,Billing,0,1,2,2,11,1,1
566,11.7443,0.0794,4.76,0.0421,2.53,7.29,1,General,0,1,2,2,11,1,1
567,11.7543,0.1115,6.69,0.0,0.0,6.69,0,Account,1,0,2,2,11,1,1
568,11.7658,0.1,6.0,0.0,0.0,6.0,0,Technical,1,0,2,2,11,1,1
569,11.8127,0.0531,3.19,0.0,0.0,3.19,0,Technical,1,0,2,2,11,1,1
570,11.8213,0.0445,2.67,0.0,0.0,2.67,0,General,1,0,2,2,11,1,1
571,11.8357,0.0301,1.81,0.0252,1.51,3.32,1,Billing,0,1,2,2,11,1,0
572,11.8663,0.0247,1.48,0.0868,5.21,6.69,1,Complaint,0,1,2,2,11,1,0
573,11.8764,0.0193,1.16,0.028,1.68,2.84,3,Billing,0,1,2,2,11,1,0
574,11.8959,0.0266,1.6,0.0,0.0,1.6,0,Billing,1,0,2,2,11,1,0
575,11.9355,0.0,0.0,0.0438,2.63,2.63,2,Technical,0,1,1,2,11,1,0
576,11.9953,0.0,0.0,0.0756,4.54,4.54,3,Technical,0,1,0,2,11,1,0
577,11.9984,0.0,0.0,0.0359,2.15,2.15,1,General,0,1,1,2,11,1,0
578,12.0507,0.0,0.0,0.0803,4.82,4.82,2,Technical,0,1,1,2,12,0,0
579,12.0642,0.0,0.0,0.0381,2.29,2.29,1,Account,0,1,2,2,12,0,0
